40.0%
     1.000000    0.000000
     0.993726    0.001985
     0.982706    0.005274
     0.970020    0.008795
     0.956131    0.012501
     0.941533    0.016432
     0.926600    0.020447
     0.911581    0.024455
     0.896504    0.028481
     0.881384    0.032514
     0.866241    0.036531
     0.851083    0.040556
     0.835921    0.044567
     0.820775    0.048555
     0.805655    0.052504
     0.790543    0.056415
     0.775466    0.060276
     0.760425    0.064083
     0.745478    0.067785
     0.730516    0.071405
     0.715625    0.074915
     0.700755    0.078299
     0.685891    0.081561
     0.671061    0.084684
     0.656208    0.087663
     0.641347    0.090509
     0.626476    0.093207
     0.611598    0.095766
     0.596726    0.098157
     0.581793    0.100411
     0.566868    0.102512
     0.551895    0.104466
     0.536935    0.106274
     0.521957    0.107923
     0.506945    0.109419
     0.491915    0.110781
     0.476918    0.111978
     0.461882    0.113021
     0.446865    0.113913
     0.431852    0.114642
     0.416849    0.115209
     0.401860    0.115608
     0.386887    0.115840
     0.371965    0.115897
     0.357071    0.115760
     0.342199    0.115435
     0.327357    0.114913
     0.312532    0.114196
     0.297756    0.113278
     0.283008    0.112154
     0.268325    0.110826
     0.253706    0.109275
     0.239141    0.107502
     0.224660    0.105497
     0.210246    0.103261
     0.195941    0.100778
     0.181724    0.098049
     0.167667    0.095070
     0.153751    0.091817
     0.140013    0.088292
     0.126481    0.084483
     0.113233    0.080395
     0.100300    0.076003
     0.087785    0.071317
     0.075716    0.066305
     0.064237    0.061022
     0.053472    0.055485
     0.043596    0.049805
     0.034806    0.044147
     0.027295    0.038713
     0.021089    0.033650
     0.016091    0.029066
     0.012136    0.024954
     0.009035    0.021264
     0.006604    0.017937
     0.004719    0.014918
     0.003258    0.012169
     0.002151    0.009648
     0.001310    0.007340
     0.000692    0.005216
     0.000295    0.003250
     0.000067    0.001427
     0.000014   -0.000261
     0.000210   -0.001991
     0.000675   -0.003786
     0.001601   -0.005551
     0.002909   -0.007285
     0.004570   -0.009004
     0.006584   -0.010735
     0.009020   -0.012449
     0.011972   -0.014125
     0.015532   -0.015782
     0.019863   -0.017416
     0.025185   -0.019058
     0.031777   -0.020767
     0.039901   -0.022499
     0.049700   -0.024190
     0.061053   -0.025737
     0.073683   -0.027042
     0.087188   -0.028080
     0.101307   -0.028856
     0.115848   -0.029391
     0.130688   -0.029754
     0.145658   -0.029950
     0.160764   -0.029988
     0.175972   -0.029904
     0.191213   -0.029703
     0.206538   -0.029386
     0.221924   -0.028980
     0.237361   -0.028500
     0.252815   -0.027940
     0.268361   -0.027322
     0.283916   -0.026657
     0.299529   -0.025948
     0.315165   -0.025214
     0.330812   -0.024450
     0.346492   -0.023668
     0.362175   -0.022884
     0.377829   -0.022084
     0.393475   -0.021270
     0.409121   -0.020456
     0.424801   -0.019621
     0.440475   -0.018779
     0.456113   -0.017937
     0.471689   -0.017077
     0.487290   -0.016204
     0.502937   -0.015335
     0.518594   -0.014450
     0.534267   -0.013571
     0.549981   -0.012702
     0.565700   -0.011835
     0.581412   -0.010974
     0.597083   -0.010121
     0.612734   -0.009301
     0.628419   -0.008494
     0.644093   -0.007688
     0.659742   -0.006903
     0.675394   -0.006137
     0.691057   -0.005368
     0.706715   -0.004616
     0.722367   -0.003883
     0.737962   -0.003183
     0.753563   -0.002506
     0.769143   -0.001838
     0.784691   -0.001219
     0.800251   -0.000650
     0.815803   -0.000123
     0.831322    0.000351
     0.846833    0.000764
     0.862323    0.001125
     0.877747    0.001412
     0.893167    0.001618
     0.908515    0.001747
     0.923811    0.001775
     0.938971    0.001724
     0.953776    0.001551
     0.968047    0.001194
     0.981532    0.000714
     0.993366    0.000274
     1.000000    0.000000
