33.33%
     1.000000    0.000000
     0.993738    0.002012
     0.982851    0.005281
     0.970320    0.008747
     0.956499    0.012411
     0.941848    0.016349
     0.926748    0.020412
     0.911525    0.024484
     0.896233    0.028589
     0.880876    0.032715
     0.865500    0.036830
     0.850099    0.040964
     0.834687    0.045095
     0.819290    0.049207
     0.803927    0.053284
     0.788580    0.057324
     0.773277    0.061314
     0.758036    0.065247
     0.742890    0.069065
     0.727748    0.072800
     0.712691    0.076411
     0.697660    0.079889
     0.682647    0.083235
     0.667668    0.086429
     0.652664    0.089475
     0.637659    0.092373
     0.622635    0.095121
     0.607629    0.097714
     0.592594    0.100132
     0.577520    0.102407
     0.562440    0.104518
     0.547316    0.106479
     0.532208    0.108279
     0.517074    0.109913
     0.501891    0.111393
     0.486728    0.112728
     0.471569    0.113884
     0.456378    0.114887
     0.441218    0.115725
     0.426054    0.116393
     0.410909    0.116891
     0.395778    0.117213
     0.380678    0.117361
     0.365637    0.117316
     0.350607    0.117075
     0.335623    0.116635
     0.320652    0.115987
     0.305720    0.115143
     0.290833    0.114084
     0.275990    0.112816
     0.261228    0.111330
     0.246520    0.109611
     0.231895    0.107669
     0.217342    0.105480
     0.202897    0.103055
     0.188545    0.100373
     0.174329    0.097446
     0.160280    0.094252
     0.146399    0.090785
     0.132731    0.087038
     0.119318    0.083018
     0.106243    0.078710
     0.093555    0.074120
     0.081356    0.069230
     0.069701    0.064073
     0.058764    0.058689
     0.048670    0.053152
     0.039605    0.047603
     0.031713    0.042235
     0.025076    0.037179
     0.019614    0.032530
     0.015187    0.028325
     0.011631    0.024523
     0.008794    0.021070
     0.006524    0.017920
     0.004730    0.015025
     0.003309    0.012361
     0.002213    0.009892
     0.001370    0.007605
     0.000743    0.005480
     0.000325    0.003498
     0.000084    0.001644
     0.000004   -0.000081
     0.000172   -0.001819
     0.000589   -0.003623
     0.001441   -0.005400
     0.002671   -0.007135
     0.004237   -0.008837
     0.006129   -0.010530
     0.008382   -0.012206
     0.011078   -0.013826
     0.014272   -0.015418
     0.018080   -0.016969
     0.022655   -0.018499
     0.028205   -0.020050
     0.034970   -0.021656
     0.043196   -0.023275
     0.053012   -0.024844
     0.064337   -0.026254
     0.076953   -0.027454
     0.090499   -0.028390
     0.104711   -0.029079
     0.119418   -0.029542
     0.134418   -0.029840
     0.149575   -0.029968
     0.164887   -0.029944
     0.180292   -0.029799
     0.195749   -0.029529
     0.211302   -0.029151
     0.226923   -0.028684
     0.242580   -0.028144
     0.258302   -0.027519
     0.274090   -0.026849
     0.289913   -0.026128
     0.305793   -0.025373
     0.321686   -0.024594
     0.337597   -0.023789
     0.353526   -0.022978
     0.369449   -0.022164
     0.385350   -0.021331
     0.401242   -0.020500
     0.417141   -0.019655
     0.433060   -0.018802
     0.448960   -0.017943
     0.464810   -0.017084
     0.480643   -0.016196
     0.496530   -0.015317
     0.512443   -0.014427
     0.528359   -0.013533
     0.544313   -0.012654
     0.560286   -0.011779
     0.576252   -0.010911
     0.592192   -0.010048
     0.608083   -0.009214
     0.624006   -0.008405
     0.639932   -0.007595
     0.655835   -0.006799
     0.671727   -0.006029
     0.687640   -0.005256
     0.703550   -0.004494
     0.719454   -0.003754
     0.735305   -0.003041
     0.751146   -0.002360
     0.766974   -0.001682
     0.782761   -0.001052
     0.798550   -0.000475
     0.814331    0.000056
     0.830077    0.000533
     0.845809    0.000944
     0.861519    0.001302
     0.877155    0.001583
     0.892770    0.001777
     0.908306    0.001888
     0.923772    0.001894
     0.939066    0.001819
     0.953934    0.001618
     0.968186    0.001228
     0.981579    0.000721
     0.993352    0.000272
     1.000000    0.000000
