90.0%
     1.000000    0.000000
     0.993380    0.001850
     0.981391    0.005287
     0.968049    0.009111
     0.954269    0.012955
     0.940282    0.016760
     0.926236    0.020512
     0.912154    0.024192
     0.898023    0.027824
     0.883884    0.031394
     0.869710    0.034915
     0.855543    0.038382
     0.841366    0.041779
     0.827167    0.045128
     0.812982    0.048397
     0.798759    0.051611
     0.784542    0.054757
     0.770314    0.057834
     0.756104    0.060831
     0.741872    0.063737
     0.727630    0.066572
     0.713389    0.069305
     0.699118    0.071959
     0.684833    0.074527
     0.670576    0.076996
     0.656256    0.079369
     0.641951    0.081662
     0.627657    0.083838
     0.613308    0.085926
     0.598986    0.087907
     0.584620    0.089791
     0.570264    0.091576
     0.555878    0.093257
     0.541513    0.094842
     0.527125    0.096306
     0.512735    0.097673
     0.498316    0.098933
     0.483934    0.100081
     0.469508    0.101119
     0.455116    0.102043
     0.440707    0.102847
     0.426315    0.103532
     0.411922    0.104084
     0.397532    0.104514
     0.383160    0.104807
     0.368804    0.104963
     0.354495    0.104959
     0.340152    0.104797
     0.325842    0.104493
     0.311572    0.104013
     0.297299    0.103364
     0.283043    0.102546
     0.268835    0.101556
     0.254651    0.100379
     0.240538    0.099010
     0.226438    0.097426
     0.212387    0.095656
     0.198422    0.093658
     0.184509    0.091442
     0.170726    0.088988
     0.157014    0.086262
     0.143406    0.083278
     0.129958    0.080019
     0.116694    0.076457
     0.103631    0.072560
     0.090827    0.068329
     0.078315    0.063711
     0.066207    0.058715
     0.054584    0.053306
     0.043605    0.047504
     0.033522    0.041390
     0.024661    0.035136
     0.017382    0.029109
     0.011856    0.023675
     0.007904    0.018980
     0.005161    0.015015
     0.003311    0.011633
     0.002046    0.008748
     0.001133    0.006296
     0.000536    0.004166
     0.000212    0.002280
     0.000004    0.000627
     0.000142   -0.000963
     0.000479   -0.002715
     0.001349   -0.004497
     0.002810   -0.006252
     0.004773   -0.008091
     0.007313   -0.010087
     0.010688   -0.012155
     0.015241   -0.014283
     0.021384   -0.016555
     0.029560   -0.018923
     0.039841   -0.021241
     0.051796   -0.023310
     0.064746   -0.025070
     0.078253   -0.026480
     0.092094   -0.027607
     0.106118   -0.028491
     0.120290   -0.029151
     0.134587   -0.029652
     0.148912   -0.029995
     0.163329   -0.030196
     0.177807   -0.030300
     0.192260   -0.030299
     0.206789   -0.030196
     0.221320   -0.030017
     0.235909   -0.029770
     0.250454   -0.029458
     0.265071   -0.029079
     0.279668   -0.028660
     0.294271   -0.028179
     0.308925   -0.027661
     0.323539   -0.027106
     0.338195   -0.026507
     0.352853   -0.025884
     0.367510   -0.025235
     0.382137   -0.024552
     0.396794   -0.023843
     0.411447   -0.023126
     0.426077   -0.022374
     0.440752   -0.021591
     0.455419   -0.020810
     0.470006   -0.020007
     0.484604   -0.019175
     0.499241   -0.018351
     0.513888   -0.017502
     0.528554   -0.016639
     0.543247   -0.015783
     0.557953   -0.014923
     0.572664   -0.014059
     0.587371   -0.013195
     0.602052   -0.012343
     0.616738   -0.011507
     0.631432   -0.010673
     0.646101   -0.009855
     0.660779   -0.009060
     0.675475   -0.008272
     0.690144   -0.007494
     0.704815   -0.006742
     0.719500   -0.006003
     0.734134   -0.005287
     0.748768   -0.004609
     0.763411   -0.003933
     0.778024   -0.003294
     0.792661   -0.002702
     0.807322   -0.002137
     0.821974   -0.001599
     0.836599   -0.001098
     0.851231   -0.000643
     0.865843   -0.000226
     0.880422    0.000128
     0.895047    0.000434
     0.909608    0.000698
     0.924159    0.000887
     0.938656    0.001002
     0.953052    0.001021
     0.967227    0.000912
     0.980898    0.000663
     0.993166    0.000300
     1.000000    0.000000
