30.0%
     1.000000    0.000000
     0.993716    0.002035
     0.982864    0.005301
     0.970396    0.008744
     0.956609    0.012386
     0.941935    0.016326
     0.926757    0.020411
     0.911420    0.024520
     0.895998    0.028670
     0.880495    0.032850
     0.864975    0.037022
     0.849422    0.041220
     0.833855    0.045420
     0.818303    0.049603
     0.802788    0.053752
     0.787296    0.057865
     0.771853    0.061927
     0.756490    0.065928
     0.741217    0.069810
     0.725965    0.073606
     0.710803    0.077269
     0.695668    0.080795
     0.680561    0.084183
     0.665485    0.087411
     0.650386    0.090488
     0.635285    0.093412
     0.620166    0.096182
     0.605074    0.098786
     0.589933    0.101216
     0.574769    0.103497
     0.559587    0.105607
     0.544369    0.107567
     0.529163    0.109356
     0.513927    0.110976
     0.498640    0.112444
     0.483390    0.113754
     0.468123    0.114883
     0.452840    0.115858
     0.437584    0.116658
     0.422327    0.117287
     0.407092    0.117739
     0.391872    0.118011
     0.376697    0.118104
     0.361572    0.117993
     0.346463    0.117686
     0.331404    0.117171
     0.316351    0.116448
     0.301354    0.115521
     0.286396    0.114375
     0.271499    0.113017
     0.256684    0.111431
     0.241920    0.109611
     0.227257    0.107559
     0.212666    0.105261
     0.198196    0.102715
     0.183823    0.099913
     0.169613    0.096862
     0.155571    0.093537
     0.141726    0.089940
     0.128109    0.086060
     0.114798    0.081913
     0.101848    0.077478
     0.089356    0.072775
     0.077381    0.067780
     0.066048    0.062563
     0.055505    0.057159
     0.045894    0.051685
     0.037371    0.046282
     0.030040    0.041134
     0.023905    0.036325
     0.018846    0.031921
     0.014721    0.027926
     0.011372    0.024294
     0.008673    0.020970
     0.006488    0.017917
     0.004742    0.015092
     0.003343    0.012476
     0.002253    0.010036
     0.001408    0.007761
     0.000775    0.005637
     0.000345    0.003645
     0.000095    0.001774
     0.000001    0.000027
     0.000152   -0.001719
     0.000546   -0.003531
     0.001360   -0.005316
     0.002553   -0.007053
     0.004072   -0.008750
     0.005906   -0.010426
     0.008073   -0.012082
     0.010648   -0.013675
     0.013671   -0.015234
     0.017236   -0.016745
     0.021469   -0.018219
     0.026535   -0.019692
     0.032638   -0.021224
     0.040028   -0.022773
     0.048894   -0.024305
     0.059292   -0.025751
     0.071143   -0.027009
     0.084144   -0.028050
     0.098023   -0.028835
     0.112515   -0.029378
     0.127464   -0.029740
     0.142634   -0.029934
     0.157978   -0.029960
     0.173464   -0.029853
     0.189012   -0.029624
     0.204651   -0.029271
     0.220375   -0.028822
     0.236162   -0.028293
     0.251984   -0.027680
     0.267909   -0.027006
     0.283862   -0.026283
     0.299881   -0.025520
     0.315928   -0.024731
     0.331989   -0.023916
     0.348066   -0.023088
     0.364148   -0.022263
     0.380213   -0.021423
     0.396263   -0.020577
     0.412306   -0.019728
     0.428370   -0.018866
     0.444426   -0.018000
     0.460448   -0.017135
     0.476433   -0.016244
     0.492464   -0.015355
     0.508534   -0.014461
     0.524605   -0.013558
     0.540706   -0.012671
     0.556835   -0.011791
     0.572959   -0.010916
     0.589064   -0.010048
     0.605112   -0.009202
     0.621181   -0.008389
     0.637262   -0.007578
     0.653324   -0.006773
     0.669367   -0.005999
     0.685433   -0.005223
     0.701500   -0.004455
     0.717559   -0.003709
     0.733571   -0.002988
     0.749563   -0.002302
     0.765544   -0.001619
     0.781481   -0.000980
     0.797414   -0.000397
     0.813338    0.000138
     0.829226    0.000618
     0.845095    0.001030
     0.860943    0.001387
     0.876711    0.001666
     0.892449    0.001855
     0.908101    0.001958
     0.923669    0.001954
     0.939041    0.001867
     0.953948    0.001653
     0.968194    0.001248
     0.981548    0.000726
     0.993317    0.000272
     1.000000    0.000000
