73.33%
     1.000000    0.000000
     0.993231    0.001974
     0.981275    0.005441
     0.967953    0.009208
     0.953946    0.013058
     0.939645    0.016935
     0.925258    0.020783
     0.910821    0.024578
     0.896333    0.028347
     0.881847    0.032068
     0.867330    0.035751
     0.852820    0.039396
     0.838301    0.042987
     0.823785    0.046536
     0.809271    0.050020
     0.794741    0.053454
     0.780220    0.056826
     0.765697    0.060134
     0.751209    0.063357
     0.736692    0.066495
     0.722196    0.069548
     0.707688    0.072499
     0.693170    0.075355
     0.678650    0.078112
     0.664138    0.080747
     0.649575    0.083288
     0.635042    0.085712
     0.620472    0.088016
     0.605904    0.090213
     0.591315    0.092282
     0.576705    0.094243
     0.562091    0.096080
     0.547451    0.097810
     0.532831    0.099407
     0.518179    0.100886
     0.503512    0.102241
     0.488854    0.103484
     0.474188    0.104588
     0.459518    0.105574
     0.444856    0.106425
     0.430194    0.107144
     0.415545    0.107721
     0.400893    0.108158
     0.386263    0.108450
     0.371653    0.108591
     0.357081    0.108565
     0.342505    0.108366
     0.327946    0.108005
     0.313426    0.107466
     0.298918    0.106743
     0.284430    0.105837
     0.269989    0.104749
     0.255588    0.103460
     0.241245    0.101969
     0.226946    0.100255
     0.212691    0.098337
     0.198532    0.096185
     0.184434    0.093802
     0.170470    0.091174
     0.156601    0.088271
     0.142855    0.085101
     0.129280    0.081648
     0.115914    0.077893
     0.102782    0.073805
     0.089952    0.069387
     0.077465    0.064591
     0.065444    0.059439
     0.054000    0.053920
     0.043331    0.048098
     0.033710    0.042128
     0.025448    0.036233
     0.018728    0.030710
     0.013527    0.025762
     0.009630    0.021421
     0.006737    0.017637
     0.004621    0.014317
     0.003090    0.011378
     0.001975    0.008771
     0.001139    0.006461
     0.000560    0.004386
     0.000226    0.002500
     0.000016    0.000797
     0.000096   -0.000814
     0.000391   -0.002553
     0.001117   -0.004327
     0.002377   -0.006053
     0.004052   -0.007793
     0.006153   -0.009600
     0.008776   -0.011467
     0.012121   -0.013315
     0.016369   -0.015202
     0.021813   -0.017149
     0.028832   -0.019169
     0.037715   -0.021228
     0.048479   -0.023190
     0.060725   -0.024950
     0.073929   -0.026401
     0.087710   -0.027560
     0.101834   -0.028461
     0.116174   -0.029122
     0.130697   -0.029607
     0.145283   -0.029933
     0.159956   -0.030104
     0.174713   -0.030164
     0.189469   -0.030119
     0.204285   -0.029960
     0.219128   -0.029722
     0.234023   -0.029408
     0.248896   -0.029029
     0.263832   -0.028579
     0.278768   -0.028088
     0.293715   -0.027538
     0.308707   -0.026954
     0.323677   -0.026335
     0.338682   -0.025678
     0.353698   -0.025002
     0.368705   -0.024306
     0.383686   -0.023578
     0.398688   -0.022835
     0.413684   -0.022081
     0.428681   -0.021295
     0.443705   -0.020490
     0.458696   -0.019689
     0.473626   -0.018856
     0.488584   -0.018012
     0.503573   -0.017168
     0.518573   -0.016300
     0.533595   -0.015432
     0.548648   -0.014570
     0.563710   -0.013704
     0.578773   -0.012839
     0.593819   -0.011978
     0.608845   -0.011138
     0.623897   -0.010309
     0.638937   -0.009484
     0.653956   -0.008681
     0.668985   -0.007897
     0.684011   -0.007115
     0.699023   -0.006351
     0.714048   -0.005607
     0.729045   -0.004880
     0.744011   -0.004193
     0.758994   -0.003512
     0.773951   -0.002857
     0.788908   -0.002253
     0.803892   -0.001685
     0.818870   -0.001148
     0.833823   -0.000652
     0.848774   -0.000207
     0.863712    0.000196
     0.878609    0.000534
     0.893539    0.000810
     0.908412    0.001035
     0.923254    0.001176
     0.938028    0.001243
     0.952634    0.001205
     0.966934    0.001021
     0.980661    0.000694
     0.992990    0.000301
     1.000000    0.000000
